qualifyId,raceId,driverId,constructorId,number,position,date
3260,779,4,3,4,7,2007-08-25 12:00:00
3261,779,2,2,16,8,2007-08-25 12:00:00
3262,779,14,6,12,9,2007-08-25 12:00:00
3263,779,8,1,10,5,2007-08-25 12:00:00
3264,780,17,10,7,10,2007-09-08 12:00:00
3265,780,0,0,2,2,2007-09-08 12:00:00
3266,780,12,5,5,3,2007-09-08 12:00:00
3267,780,1,1,9,4,2007-09-08 12:00:00
3268,780,7,5,6,5,2007-09-08 12:00:00
3269,780,8,1,10,6,2007-09-08 12:00:00
3270,780,4,3,4,7,2007-09-08 12:00:00
3271,780,2,2,16,8,2007-09-08 12:00:00
3272,780,14,6,12,9,2007-09-08 12:00:00
3273,780,3,0,1,1,2007-09-08 12:00:00
3274,780,16,8,15,11,2007-09-08 12:00:00
3275,780,24,2,17,13,2007-09-08 12:00:00
3276,780,18,7,23,14,2007-09-08 12:00:00
3277,780,20,3,3,15,2007-09-08 12:00:00
3278,780,19,4,19,16,2007-09-08 12:00:00
3279,780,10,7,22,17,2007-09-08 12:00:00
3280,780,22,6,11,18,2007-09-08 12:00:00
3281,780,23,4,18,19,2007-09-08 12:00:00
3282,780,13,8,14,20,2007-09-08 12:00:00
3283,780,15,11,20,21,2007-09-08 12:00:00
3284,780,28,11,21,22,2007-09-08 12:00:00
3285,780,21,10,8,12,2007-09-08 12:00:00
3286,781,8,1,10,14,2007-09-15 12:00:00
3287,781,24,2,17,15,2007-09-15 12:00:00
3288,781,19,4,19,16,2007-09-15 12:00:00
3289,781,28,11,21,21,2007-09-15 12:00:00
3290,781,10,7,22,18,2007-09-15 12:00:00
3291,781,15,11,20,19,2007-09-15 12:00:00
3292,781,18,7,23,20,2007-09-15 12:00:00
3293,781,23,4,18,13,2007-09-15 12:00:00
3294,781,21,10,8,17,2007-09-15 12:00:00
3295,781,17,10,7,12,2007-09-15 12:00:00
3296,781,16,8,15,7,2007-09-15 12:00:00
3297,781,22,6,11,10,2007-09-15 12:00:00
3298,781,4,3,4,9,2007-09-15 12:00:00
3299,781,14,6,12,8,2007-09-15 12:00:00
3300,781,1,1,9,6,2007-09-15 12:00:00
3301,781,2,2,16,5,2007-09-15 12:00:00
3302,781,0,0,2,4,2007-09-15 12:00:00
3303,781,3,0,1,3,2007-09-15 12:00:00
3304,781,12,5,5,2,2007-09-15 12:00:00
3305,781,7,5,6,1,2007-09-15 12:00:00
3306,781,13,8,14,11,2007-09-15 12:00:00
3307,781,20,3,3,22,2007-09-15 12:00:00
3308,782,14,6,12,13,2007-09-29 04:30:00
3309,782,3,0,1,2,2007-09-29 04:30:00
3310,782,28,11,21,22,2007-09-29 04:30:00
3311,782,10,7,22,21,2007-09-29 04:30:00
3312,782,15,11,20,20,2007-09-29 04:30:00
3313,782,18,7,23,19,2007-09-29 04:30:00
3314,782,0,0,2,1,2007-09-29 04:30:00
3315,782,21,10,8,17,2007-09-29 04:30:00
3316,782,2,2,16,16,2007-09-29 04:30:00
3317,782,22,6,11,15,2007-09-29 04:30:00
3318,782,23,4,18,14,2007-09-29 04:30:00
3319,782,24,2,17,18,2007-09-29 04:30:00
3320,782,4,3,4,11,2007-09-29 04:30:00
3321,782,20,3,3,10,2007-09-29 04:30:00
3322,782,8,1,10,9,2007-09-29 04:30:00
3323,782,19,4,19,8,2007-09-29 04:30:00
3324,782,16,8,15,7,2007-09-29 04:30:00
3325,782,17,10,7,6,2007-09-29 04:30:00
3326,782,1,1,9,5,2007-09-29 04:30:00
3327,782,12,5,5,4,2007-09-29 04:30:00
3328,782,7,5,6,3,2007-09-29 04:30:00
3329,782,13,8,14,12,2007-09-29 04:30:00
3330,783,18,7,23,14,2007-10-06 06:00:00
3331,783,2,2,16,15,2007-10-06 06:00:00
3332,783,21,10,8,16,2007-10-06 06:00:00
3333,783,19,4,19,17,2007-10-06 06:00:00
3334,783,28,11,21,22,2007-10-06 06:00:00
3335,783,24,2,17,19,2007-10-06 06:00:00
3336,783,10,7,22,20,2007-10-06 06:00:00
3337,783,15,11,20,21,2007-10-06 06:00:00
3338,783,20,3,3,18,2007-10-06 06:00:00
3339,783,14,6,12,12,2007-10-06 06:00:00
3340,783,4,3,4,13,2007-10-06 06:00:00
3341,783,17,10,7,10,2007-10-06 06:00:00
3342,783,8,1,10,9,2007-10-06 06:00:00
3343,783,1,1,9,8,2007-10-06 06:00:00
3344,783,16,8,15,7,2007-10-06 06:00:00
3345,783,22,6,11,6,2007-10-06 06:00:00
3346,783,13,8,14,5,2007-10-06 06:00:00
3347,783,3,0,1,4,2007-10-06 06:00:00
3348,783,12,5,5,3,2007-10-06 06:00:00
3349,783,7,5,6,2,2007-10-06 06:00:00
3350,783,0,0,2,1,2007-10-06 06:00:00
3351,783,23,4,18,11,2007-10-06 06:00:00
3352,784,23,4,18,14,2007-10-20 16:00:00
3353,784,22,6,11,15,2007-10-20 16:00:00
3354,784,17,10,7,16,2007-10-20 16:00:00
3355,784,15,11,20,21,2007-10-20 16:00:00
3356,784,10,7,22,18,2007-10-20 16:00:00
3357,784,5,2,17,19,2007-10-20 16:00:00
3358,784,18,7,23,20,2007-10-20 16:00:00
3359,784,19,4,19,13,2007-10-20 16:00:00
3360,784,4,3,4,17,2007-10-20 16:00:00
3361,784,20,3,3,12,2007-10-20 16:00:00
3362,784,8,1,10,7,2007-10-20 16:00:00
3363,784,2,2,16,10,2007-10-20 16:00:00
3364,784,13,8,14,9,2007-10-20 16:00:00
3365,784,14,6,12,8,2007-10-20 16:00:00
3366,784,1,1,9,6,2007-10-20 16:00:00
3367,784,16,8,15,5,2007-10-20 16:00:00
3368,784,3,0,1,4,2007-10-20 16:00:00
3369,784,7,5,6,3,2007-10-20 16:00:00
3370,784,0,0,2,2,2007-10-20 16:00:00
3371,784,12,5,5,1,2007-10-20 16:00:00
3372,784,21,10,8,11,2007-10-20 16:00:00
3373,784,28,11,21,22,2007-10-20 16:00:00
3374,785,0,0,22,1,2008-03-15 04:30:00
3375,785,20,9,21,17,2008-03-15 04:30:00
3376,785,18,7,19,22,2008-03-15 04:30:00
3377,785,11,3,6,21,2008-03-15 04:30:00
3378,785,10,7,18,20,2008-03-15 04:30:00
3379,785,15,9,20,19,2008-03-15 04:30:00
3380,785,6,4,14,18,2008-03-15 04:30:00
3381,785,7,5,1,16,2008-03-15 04:30:00
3382,785,16,8,10,15,2008-03-15 04:30:00
3383,785,5,2,8,14,2008-03-15 04:30:00
3384,785,3,3,5,12,2008-03-15 04:30:00
3385,785,17,10,16,13,2008-03-15 04:30:00
3386,785,19,4,15,10,2008-03-15 04:30:00
3387,785,9,6,12,9,2008-03-15 04:30:00
3388,785,13,8,9,8,2008-03-15 04:30:00
3389,785,2,2,7,7,2008-03-15 04:30:00
3390,785,14,6,11,6,2008-03-15 04:30:00
3391,785,1,1,3,5,2008-03-15 04:30:00
3392,785,12,5,2,4,2008-03-15 04:30:00
3393,785,4,0,23,3,2008-03-15 04:30:00
3394,785,8,1,4,2,2008-03-15 04:30:00
3395,785,21,10,17,11,2008-03-15 04:30:00
3396,786,20,9,21,17,2008-03-22 07:00:00
3397,786,21,10,17,14,2008-03-22 07:00:00
3398,786,19,4,15,15,2008-03-22 07:00:00
3399,786,2,2,7,16,2008-03-22 07:00:00
3400,786,5,2,8,18,2008-03-22 07:00:00
3401,786,8,1,4,6,2008-03-22 07:00:00
3402,786,10,7,18,20,2008-03-22 07:00:00
3403,786,15,9,20,21,2008-03-22 07:00:00
3404,786,18,7,19,22,2008-03-22 07:00:00
3405,786,11,3,6,13,2008-03-22 07:00:00
3406,786,6,4,14,19,2008-03-22 07:00:00
3407,786,13,8,9,12,2008-03-22 07:00:00
3408,786,7,5,1,2,2008-03-22 07:00:00
3409,786,9,6,12,10,2008-03-22 07:00:00
3410,786,3,3,5,9,2008-03-22 07:00:00
3411,786,16,8,10,8,2008-03-22 07:00:00
3412,786,1,1,3,7,2008-03-22 07:00:00
3413,786,14,6,11,5,2008-03-22 07:00:00
3414,786,0,0,22,4,2008-03-22 07:00:00
3415,786,4,0,23,3,2008-03-22 07:00:00
3416,786,12,5,2,1,2008-03-22 07:00:00
3417,786,17,10,16,11,2008-03-22 07:00:00
3418,787,11,3,6,14,2008-04-05 11:30:00
3419,787,13,8,9,17,2008-04-05 11:30:00
3420,787,6,4,14,15,2008-04-05 11:30:00
3421,787,5,2,8,16,2008-04-05 11:30:00
3422,787,20,9,21,18,2008-04-05 11:30:00
3423,787,4,0,23,5,2008-04-05 11:30:00
3424,787,15,9,20,20,2008-04-05 11:30:00
3425,787,18,7,19,21,2008-04-05 11:30:00
3426,787,10,7,18,22,2008-04-05 11:30:00
3427,787,9,6,12,13,2008-04-05 11:30:00
3428,787,19,4,15,19,2008-04-05 11:30:00
3429,787,21,10,17,12,2008-04-05 11:30:00
3430,787,12,5,2,2,2008-04-05 11:30:00
3431,787,3,3,5,10,2008-04-05 11:30:00
3432,787,16,8,10,11,2008-04-05 11:30:00
3433,787,0,0,22,3,2008-04-05 11:30:00
3434,787,7,5,1,4,2008-04-05 11:30:00
3435,787,8,1,4,1,2008-04-05 11:30:00
3436,787,14,6,11,7,2008-04-05 11:30:00
3437,787,2,2,7,8,2008-04-05 11:30:00
3438,787,17,10,16,9,2008-04-05 11:30:00
3439,787,1,1,3,6,2008-04-05 11:30:00
3440,788,10,7,18,22,2008-04-26 12:00:00
3441,788,18,7,19,21,2008-04-26 12:00:00
3442,788,17,10,16,13,2008-04-26 12:00:00
3443,788,15,9,20,20,2008-04-26 12:00:00
3444,788,20,9,21,19,2008-04-26 12:00:00
3445,788,19,4,15,18,2008-04-26 12:00:00
3446,788,13,8,9,17,2008-04-26 12:00:00
3447,788,6,4,14,16,2008-04-26 12:00:00
3448,788,2,2,7,15,2008-04-26 12:00:00
3449,788,9,6,12,14,2008-04-26 12:00:00
3450,788,5,2,8,12,2008-04-26 12:00:00
3451,788,14,6,11,8,2008-04-26 12:00:00
3452,788,11,3,6,10,2008-04-26 12:00:00
3453,788,1,1,3,9,2008-04-26 12:00:00
3454,788,16,8,10,7,2008-04-26 12:00:00
3455,788,4,0,23,6,2008-04-26 12:00:00
3456,788,0,0,22,5,2008-04-26 12:00:00
3457,788,8,1,4,4,2008-04-26 12:00:00
3458,788,12,5,2,3,2008-04-26 12:00:00
3459,788,3,3,5,2,2008-04-26 12:00:00
3460,788,7,5,1,1,2008-04-26 12:00:00
3461,788,21,10,17,11,2008-04-26 12:00:00
3462,789,5,2,8,16,2008-05-10 12:00:00
3463,789,19,4,15,14,2008-05-10 12:00:00
3464,789,9,6,12,15,2008-05-10 12:00:00
3465,789,11,3,6,17,2008-05-10 12:00:00
3466,789,2,2,7,11,2008-05-10 12:00:00
3467,789,20,9,21,19,2008-05-10 12:00:00
3468,789,15,9,20,20,2008-05-10 12:00:00
3469,789,17,10,16,13,2008-05-10 12:00:00
3470,789,6,4,14,18,2008-05-10 12:00:00
3471,789,21,10,17,12,2008-05-10 12:00:00
3472,789,14,6,11,8,2008-05-10 12:00:00
3473,789,13,8,9,10,2008-05-10 12:00:00
3474,789,4,0,23,2,2008-05-10 12:00:00
3475,789,0,0,22,3,2008-05-10 12:00:00
3476,789,7,5,1,4,2008-05-10 12:00:00
3477,789,8,1,4,5,2008-05-10 12:00:00
3478,789,12,5,2,1,2008-05-10 12:00:00
3479,789,3,3,5,7,2008-05-10 12:00:00
3480,789,1,1,3,9,2008-05-10 12:00:00
3481,789,16,8,10,6,2008-05-10 12:00:00
3482,790,20,9,21,20,2008-05-24 12:00:00
3483,790,17,10,16,12,2008-05-24 12:00:00
3484,790,15,9,20,19,2008-05-24 12:00:00
3485,790,19,4,15,18,2008-05-24 12:00:00
3486,790,11,3,6,17,2008-05-24 12:00:00
3487,790,6,4,14,16,2008-05-24 12:00:00
3488,790,21,10,17,15,2008-05-24 12:00:00
3489,790,5,2,8,14,2008-05-24 12:00:00
3490,790,1,1,3,13,2008-05-24 12:00:00
3491,790,9,6,12,11,2008-05-24 12:00:00
3492,790,13,8,9,10,2008-05-24 12:00:00
3493,790,16,8,10,9,2008-05-24 12:00:00
3494,790,14,6,11,8,2008-05-24 12:00:00
3495,790,2,2,7,6,2008-05-24 12:00:00
3496,790,8,1,4,5,2008-05-24 12:00:00
3497,790,4,0,23,4,2008-05-24 12:00:00
3498,790,0,0,22,3,2008-05-24 12:00:00
3499,790,7,5,1,2,2008-05-24 12:00:00
3500,790,12,5,2,1,2008-05-24 12:00:00
3501,790,3,3,5,7,2008-05-24 12:00:00
3502,791,6,4,14,16,2008-06-07 17:00:00
3503,791,5,2,8,12,2008-06-07 17:00:00
3504,791,14,6,11,14,2008-06-07 17:00:00
3505,791,13,8,9,13,2008-06-07 17:00:00
3506,791,15,9,20,17,2008-06-07 17:00:00
3507,791,17,10,16,19,2008-06-07 17:00:00
3508,791,9,6,12,11,2008-06-07 17:00:00
3509,791,19,4,15,20,2008-06-07 17:00:00
3510,791,20,9,21,18,2008-06-07 17:00:00
3511,791,16,8,10,10,2008-06-07 17:00:00
3512,791,11,3,6,15,2008-06-07 17:00:00
3513,791,1,1,3,8,2008-06-07 17:00:00
3514,791,4,0,23,7,2008-06-07 17:00:00
3515,791,12,5,2,6,2008-06-07 17:00:00
3516,791,2,2,7,5,2008-06-07 17:00:00
3517,791,3,3,5,4,2008-06-07 17:00:00
3518,791,7,5,1,3,2008-06-07 17:00:00
3519,791,8,1,4,2,2008-06-07 17:00:00
3520,791,0,0,22,1,2008-06-07 17:00:00
3521,791,21,10,17,9,2008-06-07 17:00:00
3522,792,1,1,3,12,2008-06-21 12:00:00
3523,792,19,4,15,13,2008-06-21 12:00:00
3524,792,6,4,14,14,2008-06-21 12:00:00
3525,792,20,9,21,19,2008-06-21 12:00:00
3526,792,17,10,16,17,2008-06-21 12:00:00
3527,792,21,10,17,18,2008-06-21 12:00:00
3528,792,11,3,6,11,2008-06-21 12:00:00
3529,792,15,9,20,20,2008-06-21 12:00:00
3530,792,5,2,8,16,2008-06-21 12:00:00
3531,792,9,6,12,10,2008-06-21 12:00:00
3532,792,2,2,7,15,2008-06-21 12:00:00
3533,792,16,8,10,8,2008-06-21 12:00:00
3534,792,8,1,4,7,2008-06-21 12:00:00
3535,792,4,0,23,6,2008-06-21 12:00:00
3536,792,14,6,11,5,2008-06-21 12:00:00
3537,792,3,3,5,4,2008-06-21 12:00:00
3538,792,0,0,22,3,2008-06-21 12:00:00
3539,792,12,5,2,2,2008-06-21 12:00:00
3540,792,7,5,1,1,2008-06-21 12:00:00
3541,792,13,8,9,9,2008-06-21 12:00:00
3542,793,9,6,12,12,2008-07-05 12:00:00
3543,793,6,4,14,13,2008-07-05 12:00:00
3544,793,14,6,11,14,2008-07-05 12:00:00
3545,793,2,2,7,18,2008-07-05 12:00:00
3546,793,21,10,17,16,2008-07-05 12:00:00
3547,793,17,10,16,17,2008-07-05 12:00:00
3548,793,13,8,9,11,2008-07-05 12:00:00
3549,793,5,2,8,15,2008-07-05 12:00:00
3550,793,8,1,4,10,2008-07-05 12:00:00
3551,793,1,1,3,5,2008-07-05 12:00:00
3552,793,19,4,15,8,2008-07-05 12:00:00
3553,793,11,3,6,7,2008-07-05 12:00:00
3554,793,3,3,5,6,2008-07-05 12:00:00
3555,793,0,0,22,4,2008-07-05 12:00:00
3556,793,7,5,1,3,2008-07-05 12:00:00
3557,793,16,8,10,2,2008-07-05 12:00:00
3558,793,4,0,23,1,2008-07-05 12:00:00
3559,793,15,9,20,19,2008-07-05 12:00:00
3560,793,12,5,2,9,2008-07-05 12:00:00
3561,793,20,9,21,20,2008-07-05 12:00:00
3562,794,6,4,14,15,2008-07-19 12:00:00
3563,794,17,10,16,14,2008-07-19 12:00:00
3564,794,5,2,8,16,2008-07-19 12:00:00
3565,794,11,3,6,17,2008-07-19 12:00:00
3566,794,9,6,12,11,2008-07-19 12:00:00
3567,794,15,9,20,19,2008-07-19 12:00:00
3568,794,20,9,21,20,2008-07-19 12:00:00
3569,794,2,2,7,13,2008-07-19 12:00:00
3570,794,21,10,17,18,2008-07-19 12:00:00
3571,794,1,1,3,12,2008-07-19 12:00:00
3572,794,0,0,22,1,2008-07-19 12:00:00
3573,794,13,8,9,10,2008-07-19 12:00:00
3574,794,19,4,15,9,2008-07-19 12:00:00
3575,794,16,8,10,8,2008-07-19 12:00:00
3576,794,8,1,4,7,2008-07-19 12:00:00
3577,794,7,5,1,6,2008-07-19 12:00:00
3578,794,3,3,5,5,2008-07-19 12:00:00
3579,794,14,6,11,4,2008-07-19 12:00:00
3580,794,4,0,23,3,2008-07-19 12:00:00
3581,794,12,5,2,2,2008-07-19 12:00:00
3582,795,13,8,9,13,2008-08-02 12:00:00
3583,795,6,4,14,14,2008-08-02 12:00:00
3584,795,2,2,7,15,2008-08-02 12:00:00
3585,795,1,1,3,16,2008-08-02 12:00:00
3586,795,11,3,6,10,2008-08-02 12:00:00
3587,795,21,10,17,18,2008-08-02 12:00:00
3588,795,20,9,21,19,2008-08-02 12:00:00
3589,795,15,9,20,20,2008-08-02 12:00:00
3590,795,17,10,16,12,2008-08-02 12:00:00
3591,795,5,2,8,17,2008-08-02 12:00:00
3592,795,19,4,15,11,2008-08-02 12:00:00
3593,795,3,3,5,7,2008-08-02 12:00:00
3594,795,14,6,11,9,2008-08-02 12:00:00
3595,795,16,8,10,8,2008-08-02 12:00:00
3596,795,7,5,1,6,2008-08-02 12:00:00
3597,795,9,6,12,5,2008-08-02 12:00:00
3598,795,8,1,4,4,2008-08-02 12:00:00
3599,795,12,5,2,3,2008-08-02 12:00:00
3600,795,4,0,23,2,2008-08-02 12:00:00
3601,795,0,0,22,1,2008-08-02 12:00:00
3602,796,11,3,6,15,2008-08-23 12:00:00
3603,796,16,8,10,14,2008-08-23 12:00:00
3604,796,9,6,12,13,2008-08-23 12:00:00
3605,796,17,10,16,16,2008-08-23 12:00:00
3606,796,6,4,14,10,2008-08-23 12:00:00
3607,796,20,9,21,18,2008-08-23 12:00:00
3608,796,21,10,17,19,2008-08-23 12:00:00
3609,796,15,9,20,20,2008-08-23 12:00:00
3610,796,3,3,5,12,2008-08-23 12:00:00
3611,796,13,8,9,17,2008-08-23 12:00:00
3612,796,5,2,8,11,2008-08-23 12:00:00
3613,796,14,6,11,7,2008-08-23 12:00:00
3614,796,2,2,7,9,2008-08-23 12:00:00
3615,796,0,0,22,2,2008-08-23 12:00:00
3616,796,8,1,4,3,2008-08-23 12:00:00
3617,796,7,5,1,4,2008-08-23 12:00:00
3618,796,12,5,2,1,2008-08-23 12:00:00
3619,796,19,4,15,6,2008-08-23 12:00:00
3620,796,1,1,3,8,2008-08-23 12:00:00
3621,796,4,0,23,5,2008-08-23 12:00:00
3622,797,20,9,21,20,2008-09-06 12:00:00
3623,797,11,3,6,12,2008-09-06 12:00:00
3624,797,5,2,8,19,2008-09-06 12:00:00
3625,797,15,9,20,18,2008-09-06 12:00:00
3626,797,17,10,16,17,2008-09-06 12:00:00
3627,797,21,10,17,16,2008-09-06 12:00:00
3628,797,2,2,7,15,2008-09-06 12:00:00
3629,797,13,8,9,14,2008-09-06 12:00:00
3630,797,9,6,12,13,2008-09-06 12:00:00
3631,797,14,6,11,11,2008-09-06 12:00:00
3632,797,16,8,10,7,2008-09-06 12:00:00
3633,797,6,4,14,9,2008-09-06 12:00:00
3634,797,8,1,4,8,2008-09-06 12:00:00
3635,797,3,3,5,6,2008-09-06 12:00:00
3636,797,1,1,3,5,2008-09-06 12:00:00
3637,797,7,5,1,4,2008-09-06 12:00:00
3638,797,4,0,23,3,2008-09-06 12:00:00
3639,797,12,5,2,2,2008-09-06 12:00:00
3640,797,0,0,22,1,2008-09-06 12:00:00
3641,797,19,4,15,10,2008-09-06 12:00:00
3642,798,20,9,21,12,2008-09-13 12:00:00
3643,798,7,5,1,14,2008-09-13 12:00:00
3644,798,13,8,9,13,2008-09-13 12:00:00
3645,798,0,0,22,15,2008-09-13 12:00:00
3646,798,15,9,20,20,2008-09-13 12:00:00
3647,798,5,2,8,18,2008-09-13 12:00:00
3648,798,17,10,16,19,2008-09-13 12:00:00
3649,798,8,1,4,11,2008-09-13 12:00:00
3650,798,21,10,17,16,2008-09-13 12:00:00
3651,798,1,1,3,10,2008-09-13 12:00:00
3652,798,11,3,6,17,2008-09-13 12:00:00
3653,798,3,3,5,8,2008-09-13 12:00:00
3654,798,14,6,11,7,2008-09-13 12:00:00
3655,798,12,5,2,6,2008-09-13 12:00:00
3656,798,2,2,7,5,2008-09-13 12:00:00
3657,798,6,4,14,4,2008-09-13 12:00:00
3658,798,16,8,10,3,2008-09-13 12:00:00
3659,798,9,6,12,9,2008-09-13 12:00:00
3660,798,4,0,23,2,2008-09-13 12:00:00
3661,798,19,4,15,1,2008-09-13 12:00:00
3662,799,16,8,10,13,2008-09-27 12:00:00
3663,799,13,8,9,14,2008-09-27 12:00:00
3664,799,3,3,5,15,2008-09-27 12:00:00
3665,799,11,3,6,16,2008-09-27 12:00:00
3666,799,20,9,21,20,2008-09-27 12:00:00
3667,799,21,10,17,18,2008-09-27 12:00:00
3668,799,15,9,20,19,2008-09-27 12:00:00
3669,799,17,10,16,12,2008-09-27 12:00:00
3670,799,6,4,14,17,2008-09-27 12:00:00
3671,799,14,6,11,11,2008-09-27 12:00:00
3672,799,5,2,8,10,2008-09-27 12:00:00
3673,799,2,2,7,9,2008-09-27 12:00:00
3674,799,9,6,12,8,2008-09-27 12:00:00
3675,799,19,4,15,7,2008-09-27 12:00:00
3676,799,1,1,3,6,2008-09-27 12:00:00
3677,799,4,0,23,5,2008-09-27 12:00:00
3678,799,8,1,4,4,2008-09-27 12:00:00
3679,799,7,5,1,3,2008-09-27 12:00:00
3680,799,0,0,22,2,2008-09-27 12:00:00
3681,799,12,5,2,1,2008-09-27 12:00:00
3682,800,11,3,6,12,2008-10-11 04:30:00
3683,800,16,8,10,13,2008-10-11 04:30:00
3684,800,5,2,8,14,2008-10-11 04:30:00
3685,800,2,2,7,15,2008-10-11 04:30:00
3686,800,15,9,20,19,2008-10-11 04:30:00
3687,800,20,9,21,20,2008-10-11 04:30:00
3688,800,17,10,16,18,2008-10-11 04:30:00
3689,800,13,8,9,11,2008-10-11 04:30:00
3690,800,1,1,3,16,2008-10-11 04:30:00
3691,800,6,4,14,10,2008-10-11 04:30:00
3692,800,21,10,17,17,2008-10-11 04:30:00
3693,800,9,6,12,8,2008-10-11 04:30:00
3694,800,14,6,11,7,2008-10-11 04:30:00
3695,800,8,1,4,6,2008-10-11 04:30:00
3696,800,12,5,2,5,2008-10-11 04:30:00
3697,800,3,3,5,4,2008-10-11 04:30:00
3698,800,4,0,23,3,2008-10-11 04:30:00
3699,800,7,5,1,2,2008-10-11 04:30:00
3700,800,0,0,22,1,2008-10-11 04:30:00
3701,800,19,4,15,9,2008-10-11 04:30:00
3702,801,8,1,4,12,2008-10-18 07:00:00
3703,801,9,6,12,13,2008-10-18 07:00:00
3704,801,21,10,17,14,2008-10-18 07:00:00
3705,801,2,2,7,15,2008-10-18 07:00:00
3706,801,15,9,20,19,2008-10-18 07:00:00
3707,801,17,10,16,18,2008-10-18 07:00:00
3708,801,11,3,6,11,2008-10-18 07:00:00
3709,801,20,9,21,20,2008-10-18 07:00:00
3710,801,13,8,9,16,2008-10-18 07:00:00
3711,801,6,4,14,10,2008-10-18 07:00:00
3712,801,5,2,8,17,2008-10-18 07:00:00
3713,801,19,4,15,8,2008-10-18 07:00:00
3714,801,1,1,3,7,2008-10-18 07:00:00
3715,801,16,8,10,6,2008-10-18 07:00:00
3716,801,4,0,23,5,2008-10-18 07:00:00
3717,801,3,3,5,4,2008-10-18 07:00:00
3718,801,12,5,2,3,2008-10-18 07:00:00
3719,801,7,5,1,2,2008-10-18 07:00:00
3720,801,0,0,22,1,2008-10-18 07:00:00
3721,801,14,6,11,9,2008-10-18 07:00:00
3722,802,8,1,4,13,2008-11-01 17:00:00
3723,802,13,8,9,14,2008-11-01 17:00:00
3724,802,21,10,17,15,2008-11-01 17:00:00
3725,802,20,9,21,19,2008-11-01 17:00:00
3726,802,17,10,16,17,2008-11-01 17:00:00
3727,802,2,2,7,18,2008-11-01 17:00:00
3728,802,16,8,10,12,2008-11-01 17:00:00
3729,802,15,9,20,20,2008-11-01 17:00:00
3730,802,5,2,8,16,2008-11-01 17:00:00
3731,802,11,3,6,11,2008-11-01 17:00:00
3732,802,19,4,15,7,2008-11-01 17:00:00
3733,802,6,4,14,9,2008-11-01 17:00:00
3734,802,1,1,3,8,2008-11-01 17:00:00
3735,802,3,3,5,6,2008-11-01 17:00:00
3736,802,4,0,23,5,2008-11-01 17:00:00
3737,802,0,0,22,4,2008-11-01 17:00:00
3738,802,7,5,1,3,2008-11-01 17:00:00
3739,802,14,6,11,2,2008-11-01 17:00:00
3740,802,12,5,2,1,2008-11-01 17:00:00
3741,802,9,6,12,10,2008-11-01 17:00:00
3742,803,5,2,17,13,2009-03-28 06:00:00
3743,803,0,0,1,15,2009-03-28 06:00:00
3744,803,4,0,2,14,2009-03-28 06:00:00
3745,803,66,4,12,16,2009-03-28 06:00:00
3746,803,6,4,11,20,2009-03-28 06:00:00
3747,803,20,9,21,18,2009-03-28 06:00:00
3748,803,15,9,20,19,2009-03-28 06:00:00
3749,803,3,3,7,12,2009-03-28 06:00:00
3750,803,11,3,8,17,2009-03-28 06:00:00
3751,803,1,1,6,11,2009-03-28 06:00:00
3752,803,16,8,14,10,2009-03-28 06:00:00
3753,803,7,5,4,9,2009-03-28 06:00:00
3754,803,14,6,9,8,2009-03-28 06:00:00
3755,803,12,5,3,7,2009-03-28 06:00:00
3756,803,9,6,10,6,2009-03-28 06:00:00
3757,803,2,2,16,5,2009-03-28 06:00:00
3758,803,8,1,5,4,2009-03-28 06:00:00
3759,803,19,8,15,3,2009-03-28 06:00:00
3760,803,21,22,23,2,2009-03-28 06:00:00
3761,803,17,22,22,1,2009-03-28 06:00:00
3762,804,5,2,17,12,2009-04-04 09:00:00
3763,804,0,0,1,13,2009-04-04 09:00:00
3764,804,4,0,2,14,2009-04-04 09:00:00
3765,804,6,4,11,15,2009-04-04 09:00:00
3766,804,1,1,5,11,2009-04-04 09:00:00
3767,804,11,3,8,17,2009-04-04 09:00:00
3768,804,20,9,21,18,2009-04-04 09:00:00
3769,804,15,9,20,19,2009-04-04 09:00:00
3770,804,12,5,3,16,2009-04-04 09:00:00
3771,804,3,3,7,10,2009-04-04 09:00:00
3772,804,21,22,23,4,2009-04-04 09:00:00
3773,804,8,1,5,8,2009-04-04 09:00:00
3774,804,7,5,4,9,2009-04-04 09:00:00
3775,804,17,22,22,1,2009-04-04 09:00:00
3776,804,14,6,9,2,2009-04-04 09:00:00
3777,804,19,8,15,3,2009-04-04 09:00:00
3778,804,66,4,12,20,2009-04-04 09:00:00
3779,804,9,6,10,5,2009-04-04 09:00:00
3780,804,2,2,16,6,2009-04-04 09:00:00
3781,804,16,8,14,7,2009-04-04 09:00:00
3782,805,20,9,11,20,2009-04-18 07:00:00
3783,805,15,9,20,19,2009-04-18 07:00:00
3784,805,8,1,5,18,2009-04-18 07:00:00
3785,805,11,3,8,17,2009-04-18 07:00:00
3786,805,6,4,11,16,2009-04-18 07:00:00
3787,805,5,2,17,15,2009-04-18 07:00:00
3788,805,12,5,3,13,2009-04-18 07:00:00
3789,805,4,0,2,12,2009-04-18 07:00:00
3790,805,1,1,6,11,2009-04-18 07:00:00
3791,805,9,6,10,14,2009-04-18 07:00:00
3792,805,0,0,1,9,2009-04-18 07:00:00
3793,805,66,4,12,10,2009-04-18 07:00:00
3794,805,3,3,7,2,2009-04-18 07:00:00
3795,805,16,8,14,3,2009-04-18 07:00:00
3796,805,21,22,23,4,2009-04-18 07:00:00
