id,post_id,user_id,post_history_type_id,user_display_name,content_license,revision_guid,text,comment,creation_date
185435,57206,22555.0,5,,CC BY-SA 3.0,2c87f975-3fc8-4f90-85e4-326f51c97099,"This question borders on statistics theory too - testing for normality with limited data may be questionable (although we all have done this from time to time).

As an alternative, you can look at kurtosis and skewness coefficients.  If you can get a copy of **Hahn and Shapiro: Statistical Models in Engineering** you can look up the factors Beta 1 and Beta 2 (pages 42 to 49) and the Chart 6-1 of Page 197.  The theory behind this can be found on Wikipedia (see Pearson Distribution).

Basically you need to calculate so called Beta 1 and Beta 2.  If Beta 1 is 0 and Beta 2 is 3 then an assumption can be made that these data are approaching normality.  Given this is a rough test but with limited data any test could be considered a rough one.

Beta 1 is related to the moments 2 and 3, or variance and [skewness](http://en.wikipedia.org/wiki/Skewness), respectively.  In Excel, these are VAR and SKEW.  Where ... is your data array, the formula is:

    Beta1 = SKEW(...)^2/VAR(...)^3

Beta 2 is related to the moments 2 and 4, or the variance and [kurtosis](http://en.wikipedia.org/wiki/Kurtosis), respectively.  In Excel, these are VAR and KURT.  Where ... is your data array, the formula is:

    Beta2 = KURT(...)/VAR(...)^2

Then you can check these against the values of 0 and 3, respectively.  This has the advantage of potentially identifying another distribution.  For example, Uniform, Normal, Student's t, Beta, Gamma, Exponential, and Log-Normal can be indicated:

    Uniform: 0, 1.8
    Exponential: 4, 9
    Normal: 0, 3
    Students-t: 0, 0 to 3 (a range) 

Gamma can be identified from a line, and Beta, Beta J and Beta U from regions.  These are illustrated in Hahn and Shapiro Fig 6-1.

Granted this is a very rough test (with some issues) but you may want to consider it as a preliminary check before going to a more rigorous method.

There are also adjustment mechanisms to the calculation of Beta1 and Beta2 where data is limited - but that is beyond this post.



",deleted 106 characters in body,2013-10-10 10:09:29.183
185436,57206,22555.0,5,,CC BY-SA 3.0,d971bd91-a11b-4a1d-8ce1-fdafbc03e237,"This question borders on statistics theory too - testing for normality with limited data may be questionable (although we all have done this from time to time).

As an alternative, you can look at kurtosis and skewness coefficients.  If you can get a copy of **Hahn and Shapiro: Statistical Models in Engineering** you can look up the factors Beta 1 and Beta 2 (pages 42 to 49) and the Chart 6-1 of Page 197.  The theory behind this can be found on Wikipedia (see Pearson Distribution).

Basically you need to calculate so called Beta 1 and Beta 2.  A Beta 1 of 0 and Beta 2 of 3 suggests that these data are approaching normality.  Given this is a rough test but with limited data any test could be considered a rough one.

Beta 1 is related to the moments 2 and 3, or variance and [skewness](http://en.wikipedia.org/wiki/Skewness), respectively.  In Excel, these are VAR and SKEW.  Where ... is your data array, the formula is:

    Beta1 = SKEW(...)^2/VAR(...)^3

Beta 2 is related to the moments 2 and 4, or the variance and [kurtosis](http://en.wikipedia.org/wiki/Kurtosis), respectively.  In Excel, these are VAR and KURT.  Where ... is your data array, the formula is:

    Beta2 = KURT(...)/VAR(...)^2

Then you can check these against the values of 0 and 3, respectively.  This has the advantage of potentially identifying another distribution.  For example, Uniform, Normal, Student's t, Beta, Gamma, Exponential, and Log-Normal can be indicated:

    Uniform: 0, 1.8
    Exponential: 4, 9
    Normal: 0, 3
    Students-t: 0, 3 to 10 (a range)
    Impossible: 0 to 4 and 1 to 5 (a region).

Gamma can be identified from a line, and Beta, Beta J and Beta U from regions.  These are illustrated in Hahn and Shapiro Fig 6-1.

Granted this is a very rough test (with some issues) but you may want to consider it as a preliminary check before going to a more rigorous method.

There are also adjustment mechanisms to the calculation of Beta1 and Beta2 where data is limited - but that is beyond this post.



",deleted 106 characters in body,2013-10-10 10:15:59.297
185437,57207,503.0,2,,CC BY-SA 3.0,461d5e8a-a086-4616-92cd-995d838ccd95,"For measurement error there really isn't a difference in the definitions. Psychometry defines ""true score"" as ""measured score"" + ""error"" and this is the same thing as the statistical definition. The confusion may come from different terminology; that developed because psychometry deals with tests while statistics can deal with almost anything. 

""Bias"" is a bit more complex. @NickCox gave the definition in statistics. In psychometry, it is used (at least some of the time) in a slightly different way, again due to the specialized nature of the subject. A test is biased for/against a group if its predictions work differently in another setting. So, e.g. if we are using SAT scores to predict college GPA, bias would be that one group gets lower/higher GPA with the same SAT score.

In statistics, a scale could be biased against everyone - e.g. if my scale estimates everyone's weight as 5 pounds less than the actual value, that's bias. In the psychometrics definition, that can't be bias. 

BUT psychometricians often use ""bias"" in the statistical sense as well. 
",,2013-10-10 10:19:23.717
185440,57208,13889.0,3,,CC BY-SA 3.0,4f16d70a-15a3-4557-952c-52db1864aa30,<ranking><wilcoxon-signed-rank><auc>,,2013-10-10 10:34:56.943
185438,57208,13889.0,2,,CC BY-SA 3.0,4f16d70a-15a3-4557-952c-52db1864aa30,Suppose I have N methods and M benchmarks. I have an AUC statistic (and some other similar statistics) for each combination of method with benchmark. What test should I use to test if one method is better than the rest? I have seen some authors do pairwise comparisons using a one-sided Wilcoxon signed-rank test but I would prefer to test all methods at once. In any case I'm not sure the assumptions for the one-sided Wilcoxon signed-rank test hold. If the average AUC for each benchmark varies widely can you say the samples are from the same population? Also I'm not sure the distribution of the AUCs is symmetric around the median. Any advice would be welcome.,,2013-10-10 10:34:56.943
185439,57208,13889.0,1,,CC BY-SA 3.0,4f16d70a-15a3-4557-952c-52db1864aa30,Test to rank methods by AUCs on various benchmarks,,2013-10-10 10:34:56.943
185441,57209,21896.0,2,,CC BY-SA 3.0,6fefc0ac-befd-4a0f-b8a1-835c6c8db58b,"Following the suggestion of @Momo I will answer the question myself. What I had forgotten yesterday when I posted this question, is that I can just see what `glm.nb` does by typing ""glm.nb"" into the console. From the code it returns it can be inferred that indeed the variance equals $\mu + \mu^2/\theta$ so that $\theta = 1/\kappa$.

Also I'd like to use the opportunity to advertise this [article](http://www.jstatsoft.org/v27/i08/paper) I found since then, also addressing these matters. 
",,2013-10-10 10:37:03.140
185445,57210,22560.0,3,,CC BY-SA 3.0,36622877-0359-46a6-b09f-15f1cc8bbb8d,<factor-analysis>,,2013-10-10 10:46:06.893
185444,57210,22560.0,1,,CC BY-SA 3.0,36622877-0359-46a6-b09f-15f1cc8bbb8d,Why eigenvalues is greater than 1 in factor analysis,,2013-10-10 10:46:06.893
185443,57210,22560.0,2,,CC BY-SA 3.0,36622877-0359-46a6-b09f-15f1cc8bbb8d,Why we take eigenvalue greater than 1 in factor analysis to retain factors ? And how can we decide which variables are to be chosen as factors ,,2013-10-10 10:46:06.893
185578,57249,19264.0,1,,CC BY-SA 3.0,c104c76e-1ff7-4661-8be2-af1d7ad779d7,General Sum of Gamma Distributions,,2013-10-10 19:49:21.903
185447,57190,449.0,5,,CC BY-SA 3.0,23e7321b-8294-44d4-a6ce-dda2fe4d33b0,"You can use multi-level logistic regression. You've only got one dependent variable, correctness. You have multiple independent variables nested within student. In R you can use `lmer` to construct the model. It would look something like.

    m <- lmer( answer ~ treatment * Q + (treatment * Q | student), family = 'binomial', data = mydata)

That would allow for there to be random effects of question and treatment within student as well as overall correctness variability within student but you would also be able to assess fixed effects of treatment and question. What you seem to really want to know is all of the treatment by question interactions and that model provides them.

In order to analyze all of the questions with any kind of reliability you really should have a lot of students taking the test (hundreds). The general effect of treatment could be assessed with fewer. Also, if you know the categories, the kinds of questions you think differ, then you could replace the individual question variable with that. It would be much more sensible and make this look much less like a fishing expedition.",added 272 characters in body,2013-10-10 10:53:13.073
185450,57212,22190.0,2,,CC BY-SA 3.0,2b89f1ea-c055-4128-acd8-e7a1d66333eb,"I am new to statistics and asked to develop a statistical model, which I had started, they ask me to carry out concordance and discordance now, however I don't know anything about these terms except except that the concordance is the probability that a pair of individuals will both have a certain characteristic, given that one of the pair has the characteristic and the opposite for discordance.
Still I don't know why I have to find them and what would be the appropriate value of both for a decent model.  
Thanks
",,2013-10-10 10:53:56.520
185449,57212,22190.0,1,,CC BY-SA 3.0,2b89f1ea-c055-4128-acd8-e7a1d66333eb,Concordance and Discordance role in modelling,,2013-10-10 10:53:56.520
185448,57212,22190.0,3,,CC BY-SA 3.0,2b89f1ea-c055-4128-acd8-e7a1d66333eb,<regression><logistic><modeling>,,2013-10-10 10:53:56.520
185451,57213,503.0,2,,CC BY-SA 3.0,009467a3-3084-46f7-a392-f277eae83613,"In [this paper][1] I cover concordance and discordance. The paper is about `PROC LOGISTIC` in `SAS` but the section on concordance is more general. Briefly: Look at all possible pairs of observations. A pair is concordant if the observation with the higher observed value also has the higher predicted value. 


  [1]: http://www.nesug.org/proceedings/nesug08/sa/sa09.pdf",,2013-10-10 11:17:56.730
185452,57206,22555.0,5,,CC BY-SA 3.0,cb7e33a9-60c9-4480-9e61-478f8e010ade,"This question borders on statistics theory too - testing for normality with limited data may be questionable (although we all have done this from time to time).

As an alternative, you can look at kurtosis and skewness coefficients.  If you can get a copy of **Hahn and Shapiro: Statistical Models in Engineering** you can look up the factors Beta 1 and Beta 2 (pages 42 to 49) and the Chart 6-1 of Page 197.  The theory behind this can be found on Wikipedia (see Pearson Distribution).

Basically you need to calculate so called Beta 1 and Beta 2.  A Beta 1 of 0 and Beta 2 of 3 suggests that these data are approaching normality.  Given this is a rough test but with limited data any test could be considered a rough one.

Beta 1 is related to the moments 2 and 3, or variance and [skewness](http://en.wikipedia.org/wiki/Skewness), respectively.  In Excel, these are VAR and SKEW.  Where ... is your data array, the formula is:

    Beta1 = SKEW(...)^2/VAR(...)^3

Beta 2 is related to the moments 2 and 4, or the variance and [kurtosis](http://en.wikipedia.org/wiki/Kurtosis), respectively.  In Excel, these are VAR and KURT.  Where ... is your data array, the formula is:

    Beta2 = KURT(...)/VAR(...)^2

Then you can check these against the values of 0 and 3, respectively.  This has the advantage of potentially identifying another distribution.  For example, Uniform, Normal, Student's t, Beta, Gamma, Exponential, and Log-Normal can be indicated:

    Uniform:        [0,1.8]                                     [point]
    Exponential:    [4,9]                                       [point] 
    Normal:         [0,3]                                       [point]
    Students-t:     [0,0] to (3,10]                             [line]
    Lognormal:      (0,3.6] to (3,10]                           [line]
    Gamma and Beta: (0,3) to [4,9], [1,0] to [4,5] ex [0,1.8]   [area]
    Impossible:     (0,1),(4,1] to (4,5)                        [area]

    Values of Beta1, Beta2 where brackets mean:
 
    [ and ] : includes
    ( and ) : approaches but does not include.
    ex      : excludes

These are illustrated in Hahn and Shapiro Fig 6-1.

Granted this is a very rough test (with some issues) but you may want to consider it as a preliminary check before going to a more rigorous method.

There are also adjustment mechanisms to the calculation of Beta1 and Beta2 where data is limited - but that is beyond this post.



",added 431 characters in body,2013-10-10 11:19:34.070
