id,post_id,user_id,content_license,user_display_name,text,creation_date
104424,57592,15539.0,CC BY-SA 3.0,,"I think that part of the reason that this may be difficult is that you would need sets of related data. Using automated methods, I would think it would be quite difficult for an engine to determine that that are indeed two different Roku, 2 and 3 (and perhaps the original).",2013-10-16 06:01:17.543
104425,57529,,CC BY-SA 3.0,anon,"The function `predict()` uses by default all the components. However, you can limit the number of components that are returned, e.g., `predict(pr, USArrests)[,1:2]. Would that work for you?",2013-10-16 06:33:40.360
104426,57579,2081.0,CC BY-SA 3.0,,"The really important matter is the meaning of it. Whether a missing is ""not known value"" (and thence NA*0=0) or ""unprovided entry"" (and thence NA*0=NA).",2013-10-16 06:55:26.923
104428,57530,8074.0,CC BY-SA 3.0,,"I have now added more explanation to my answer. Hopefully it is clearer to you now. Yes, you were correct in your link to the `predict.prcomp` help.",2013-10-16 07:32:36.150
104429,57594,15539.0,CC BY-SA 3.0,,"Adjusted R^2 is not to be used for this problem. From the values I calculated, I have: for X1: R2 = 8%, MSE=5900; for X2: R2 = 80.1%, MSE = 1880, for X1X2: R2=80.6%, MSE=1940. Which model do you feel is best? It appears to me as if it's a clear race between X2 and X1X2(combined), but which?",2013-10-16 07:52:09.740
104430,57594,22705.0,CC BY-SA 3.0,,"I would not take a stance between the two options, till I understand the problem and look at the interpretation offered by the two models. May be a model with x1, x2 and x1x2 will give you some insights. You can then possibly articulate interaction effects better. And, how are your residuals? Are you sure you have no information left there? Finally, why not adj r sq?",2013-10-16 08:11:02.780
104431,57554,15363.0,CC BY-SA 3.0,,"Sorry people, I think I misunderstood the statement. Thanks for stepping in !",2013-10-16 08:44:20.747
104432,57596,17328.0,CC BY-SA 3.0,,So ummm what is the question?  Find t such that ... what?  That the amount raised = amount spent? Or find t to maximise something subject to a budget constraint? Or something else?,2013-10-16 08:46:28.083
104433,57448,22656.0,CC BY-SA 3.0,,"Thanks. Sorry I am not good at statistic, I have another question; Can we say ϵ is confidence interval?",2013-10-16 08:47:18.880
104435,57588,,CC BY-SA 3.0,,"From your comment to @Learnerbeaver's reply below, I gather that this is homework/self study, which is why I added the relevant tag. So a few hints: what have you learned about the effect on R^2 when adding a variable to a model? How do R^2 and MSE relate? What does this imply about how useful R^2 and MSE are in selecting models (and why Learnerbeaver recommends adjusted R^2)? Finally, look at your specific values of R^2 and MSE for the three models in the comment below. You may be able to figure out the answer yourself by now.",2013-10-16 09:30:22.927
104436,57603,22750.0,CC BY-SA 3.0,,I generate P(L) and P(D) from two different models. I do not know which is best.,2013-10-16 10:00:48.117
104437,57577,503.0,CC BY-SA 3.0,,That case isn't really different than the one I described. RM ANOVA is a generalization of a paired t-test but it makes some unrealistic assumptions such as sphericity.,2013-10-16 10:09:13.940
104438,57588,503.0,CC BY-SA 3.0,,"If you've studied AIC and BIC and so on in class, that might be what is being looked for.",2013-10-16 10:25:35.127
104439,57588,15539.0,CC BY-SA 3.0,,"Yes, it appears option 2 with X2 is the option, as MSE goes up when X1 is added to the model in the third option (X1,X2), so X2 would have to be it. Can you perhaps offer me a theoretical comment on why this is so?",2013-10-16 10:42:43.390
104542,57662,15827.0,CC BY-SA 3.0,,"The view that Poisson regression is for counts only is widely rebutted: for one informal account with Stata flavour see http://blog.stata.com/2011/08/22/use-poisson-rather-than-regress-tell-a-friend/ Also, for Stata ""non-integer frequency weights"" just can't be frequency weights, but they can be analytic weights.",2013-10-16 22:48:59.660
104440,57601,12282.0,CC BY-SA 3.0,,"The question as posed is nice and straightforward to read, but some other info it would be useful to add in at the end: 1) What kind of variables are L and D? Continuous? Categorical? What values can they take?  2) Given know P(L|D) and P(D|L) exactly, could you tell us what they are?  3) What models have you used to estimate P(L) and P(D)? Why?  4) What data do you have access to? It sounds like you have samples from P(L) and samples from P(D), to which you have fitted a model. If so, how many samples from each?   5) What are you going to do with P(L,D) once you know it?",2013-10-16 11:41:13.200
104441,57601,12282.0,CC BY-SA 3.0,,"And why I would like to know: 1) To get an idea of how much missing information there is to infer, given you knowledge of the two conditional distributions. 2) Similar reasons to 1.  3) If you have good reason to believe one model's estimates are closer to the 'true' distribution, you should favour using it .  4) If you have more samples of L than D, for example, estimates of P(L) may be more accurate. 5) Depending on the intended application, it may be best to keep *both* estimates of P(L,D).",2013-10-16 11:49:35.207
104442,57595,1895.0,CC BY-SA 3.0,,"Some intuition: In going from $Y_k$ to $Y_k^2$, do you lose any information? If so, about what? Now, consider the example of $X_n$ being a simple random walk. Is it a martingale with respect to $\sigma(X_0,\ldots,X_{n-1})$? What about $\sigma(X_0^2,\ldots,X_{n-1}^2)$?",2013-10-16 12:07:53.623
104443,57607,22752.0,CC BY-SA 3.0,,Thank you for your help. That was exactly what I was looking for. Could you please explain to me why you could treat $\beta$ as a constant (I'm referring to the second equality of the last block of derivations)?,2013-10-16 12:22:19.957
104444,57607,22143.0,CC BY-SA 3.0,,"$V(const + W) = Var(W)$ is a property of variance operator. Basically, constant terms do not appear since $V(const + W) = E[(const + w - E[const + W])^2] = E[(W - E[W])^2] = V(W)$.",2013-10-16 12:38:52.347
104445,57601,22750.0,CC BY-SA 3.0,,"1) What kind of variables are L and D? Continuous? Categorical? What values can they take? 

They are continuous probabilities, so can take values between 0 amd 1?

2) Given know P(L|D) and P(D|L) exactly, could you tell us what they are? 

P(L|D) = 0.385, P(D|L) = 0.735

3) What models have you used to estimate P(L) and P(D)? Why?",2013-10-16 12:48:13.370
104446,57601,22750.0,CC BY-SA 3.0,,"I have two linear regression models to estimate each value. I want to estimate whether things and L and D are the same time. I could build a third model but wondered if I could use the two I have.

4) What data do you have access to? It sounds like you have samples from P(L) and samples from P(D), to which you have fitted a model. If so, how many samples from each? 

I have the same set of samples for each model. That's the historical data to calculate the regression values.",2013-10-16 12:48:51.873
104447,57601,22750.0,CC BY-SA 3.0,,"5) What are you going to do with P(L,D) once you know it? –  Pat 52 mins ago
	 
I am going to select those with the highest probablity from a current set of data where neither L or D are known. I want to select the things which are most likely to be L and D at the same time.

I am inclined to keep both estimates and average them.",2013-10-16 12:49:49.363
104448,57607,22752.0,CC BY-SA 3.0,,"@Theja Thanks but that was actually not what I meant. I know about that property, but what I tried to ask is why $\beta$ *can be seen as a constant*. Isn't it some kind of random variable?",2013-10-16 12:50:38.133
104449,57607,22752.0,CC BY-SA 3.0,,"Oh wait, I think I am confusing $\beta$ with $\hat{\beta}$ which *is* a random variable. Never mind then :).",2013-10-16 12:55:07.817
104450,57607,22143.0,CC BY-SA 3.0,,$\beta$ is the true unknown model which is *assumed* to be fixed and not random (see point 1. in the answer above).,2013-10-16 12:55:28.257
104451,57607,17573.0,CC BY-SA 3.0,,"@rbm Well, if you are a Bayesian, then you are going to see that step as a mistake (I think---but ask a Bayesian to be sure).  If you are a Frequentist, parameters are always constants.",2013-10-16 13:12:00.577
104452,57611,503.0,CC BY-SA 3.0,,Seems sensible to me,2013-10-16 13:21:41.877
104454,57448,16644.0,CC BY-SA 3.0,,"Say it this way: $\epsilon$ is the half-width of the confidence interval. Since your empirical cdf will be within $\epsilon$ with probability $1 - \alpha,$ the confidence interval has width $2 \epsilon.$ Here is another way to look at it: If $G(c)$ is your empirical cdf at $c,$ the confidence interval is $[G(c) - \epsilon, G(c) + \epsilon].$",2013-10-16 13:34:42.047
104455,57420,306.0,CC BY-SA 3.0,,i have said that different cases are to be handled separately and this is just one particular case. and different normally distributed random variables having different parameters of normal distribution are said to be of different distributions if that is the confusion here.,2013-10-16 13:39:51.890
104456,57564,1411.0,CC BY-SA 3.0,,"oops.  Reading this more carefully I see that it isn't a `glmer` issue at all.  I will say that at least the development version of `lme4` gives an error `Response is constant - cannot fit the model` , which at least gives a clue ...",2013-10-16 13:43:02.467
104457,57600,1790.0,CC BY-SA 3.0,,"Thanks Dikran. When you say `""average over the parameter values""` I think understand how to do this through an ensemble method (e.g. building the ensemble output as the average of the the classifier outputs), but I am not sure how do this with a Bayesian approach when working with a discriminative model. I understand the theory of a fully Bayesian approach (i.e. avoid point estimates, and marginalize out the parameters to build the final posterior), but, assuming that my prior on the parameters is uniform, wouldn't this be equivalent to building the averaging ensemble?",2013-10-16 13:54:55.483
104458,57458,22684.0,CC BY-SA 3.0,,"Thanks a lot. The label of the first line indicates the name of gene, but I do not know what the numbers mean either.",2013-10-16 14:03:24.647
104459,57446,4320.0,CC BY-SA 3.0,,"@Berkan I don't think either issue you mention (more no event sequences than event sequences and just noise for no event) should rule out the 2 HMM approach. If you took the prior $P(HMM1)$ into account (I've update my original answer in this regard) then you may need to adjust for the unbalanced class distribution (more no events than events), but there are lots of ways to deal with this. See [this](http://stats.stackexchange.com/questions/64163/how-to-deal-with-low-frequency-examples-in-classification/64165#64165) answer I gave for example.",2013-10-16 14:03:47.033
